survived,deck,embarked,pclass,embark_town,sex,adult_male,who,wspd,lfwa,class,tprc,sibsp,alone,fare,parch
1.0,,S,0.6479543292102758,Southampton,female,False,woman,0.8718576866543549,0.39683337521990447,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.06014075495841331
0.0,,S,0.6479543292102758,Southampton,male,True,man,0.06908378245957864,0.2334757476752953,Second,0.025374310111545468,0.0,True,0.06268686668393536,0.0
1.0,,S,1.0,Southampton,female,False,woman,0.06908378245957864,0.2334757476752953,Third,0.01533037742139234,0.125,False,0.06268686668393536,0.0
1.0,F,S,0.5,Southampton,male,False,child,0.008781517355745675,0.032420206081930136,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.16666666666666666
1.0,B,C,0.0,Cherbourg,female,False,woman,0.20099498737421326,0.5476250314149284,First,0.054107398133856136,0.0,True,0.06268686668393536,0.0
1.0,B,C,0.0,Cherbourg,female,False,woman,0.2537594693400671,0.723548630309123,First,0.2859895551532101,0.0,True,0.2859895551532101,0.0
0.0,,Q,1.0,Queenstown,male,True,man,0.24138176409035003,0.37185022227837156,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.15576828854633853,0.5224930887157577,Third,0.01640390592611157,0.0,False,0.01640390592611157,0.16666666666666666
0.0,,S,0.5,Southampton,female,False,woman,0.08792824030452644,0.2963056044232219,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Third,0.018542765081513996,0.0,True,0.018542765081513996,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.12561715599442205,0.4219653179190751,Third,0.012678957201736698,0.0,True,0.012678957201736696,0.0
0.0,,C,1.0,Cherbourg,male,True,man,0.168959409037802,0.5664739884393064,Third,0.01410226081199354,0.0,True,0.014102260811993537,0.06014075495841331
1.0,,S,0.6479543292102758,Southampton,male,True,man,0.06531489089058908,0.22090977632571,Third,0.015712553569072387,0.0,True,0.015712553569072387,0.06014075495841331
0.0,G,S,0.6479543292102758,Southampton,female,False,child,0.005012625786756115,0.01985423473234481,Third,0.020421439964772654,0.0,False,0.02042143996477265,0.16666666666666666
0.0,,S,1.0,Southampton,male,True,man,0.15576828854633853,0.39683337521990447,Third,0.03093713963599967,0.125,False,0.030937139635999665,0.0
1.0,,C,1.0,Cherbourg,male,True,man,0.09546602344250556,0.32143754712239253,Third,0.036670757786204655,0.06417624521072797,True,0.036670757786204655,0.0
1.0,,Q,1.0,Queenstown,female,False,woman,0.057777107752609955,0.19577783362653933,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.0
1.0,A,C,0.0,Cherbourg,male,True,man,0.18591942109825502,0.49736114601658704,First,0.06050797026599304,0.0,True,0.06268686668393536,0.0
0.0,,S,1.0,Southampton,male,True,man,0.12561715599442205,0.2963056044232219,Third,0.013760683560491965,0.0,True,0.013760683560491965,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.1293860475634116,0.4345312892686604,Second,0.04098927018018883,0.0,True,0.04098927018018883,0.0
0.0,,S,1.0,Southampton,male,True,man,0.08039045716654732,0.2711736617240512,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
0.0,,S,0.5,Southampton,male,True,man,0.14823050540835941,0.37170143252073384,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,Q,1.0,Queenstown,male,True,man,0.24138176409035003,0.37185022227837156,Third,0.01512699256649826,0.125,False,0.015126992566498259,0.0
1.0,D,C,0.0,Cherbourg,female,False,woman,0.11431048128745336,0.38426740387031916,First,0.2210980752219472,0.125,False,0.06268686668393536,0.0
1.0,,S,1.0,Southampton,female,False,woman,0.09923491501149512,0.33400351847197784,Third,0.015468569817999833,0.0,True,0.015468569817999833,0.0
0.0,,S,0.5,Southampton,male,True,man,0.15576828854633853,0.5224930887157577,Second,0.052700490231671365,0.125,False,0.05270049023167135,0.0
1.0,D,C,0.0,Cherbourg,female,False,woman,0.15576828854633853,0.39683337521990447,First,0.1489114811336149,0.0,True,0.14891148113361488,0.06014075495841331
0.0,,S,0.5,Southampton,male,True,man,0.8643199035163758,0.37170143252073384,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
1.0,,S,1.0,Southampton,male,True,man,0.09546602344250556,0.19577783362653933,Third,0.015712553569072387,0.0,True,0.015712553569072387,0.0
0.0,,S,0.5,Southampton,male,True,man,0.09923491501149512,0.33400351847197784,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,S,1.0,Southampton,male,True,man,0.18968831266724456,0.6355868308620256,Third,0.015712553569072387,0.06417624521072797,True,0.015712553569072387,0.06014075495841331
1.0,C,S,0.0,Southampton,male,True,man,0.1783816379602759,0.4722292033174164,First,0.17566830077223786,0.125,False,0.17566830077223786,0.0
0.0,,S,1.0,Southampton,male,True,man,0.8341687709644593,0.2711736617240512,Third,0.018249984580226933,0.0,True,0.018249984580226933,0.06014075495841331
1.0,,S,0.5,Southampton,male,True,man,0.8228620962574906,0.2334757476752953,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
0.0,,S,1.0,Southampton,male,True,man,0.07473711981306298,0.2523247046996733,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
0.0,,S,0.5,Southampton,male,True,man,0.8190932046885011,0.22090977632571,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.06014075495841331
0.0,,S,1.0,Southampton,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.049707687947515,0.06417624521072797,False,0.049707687947515,0.16666666666666666
1.0,C,S,0.0,Southampton,female,False,woman,0.8831643613613236,0.4345312892686604,First,0.1629323489662506,0.125,False,0.16293234896625058,0.0
0.0,,S,1.0,Southampton,male,True,man,0.14446161383936984,0.35913546117114853,Third,0.015175789316712773,0.0,True,0.015175789316712771,0.0
0.0,,S,0.6479543292102758,Southampton,male,True,man,0.2575283609090567,0.7361146016587082,Second,0.02635024511583568,0.0,True,0.026350245115835676,0.0
1.0,,S,1.0,Southampton,female,False,child,0.7700976142916368,0.05755214878110078,Third,0.06126431989431795,0.06417624521072797,False,0.06126431989431795,0.3333333333333333
0.0,,S,0.5,Southampton,male,True,man,0.08792824030452644,0.2963056044232219,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
0.0,,S,1.0,Southampton,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.014736618564782176,0.0,True,0.014736618564782174,0.0
0.0,,S,0.5,Southampton,male,True,man,0.16330607168431766,0.5476250314149284,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.0
1.0,,S,0.5,Southampton,female,False,child,0.027625975200693476,0.09525006282985675,Second,0.05123658772523604,0.0,False,0.06268686668393536,0.3333333333333333
0.0,,S,0.5,Southampton,male,True,man,0.06908378245957864,0.2334757476752953,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
0.0,,S,0.5,Southampton,male,True,man,0.12184826442543248,0.4093993465694898,Second,0.023959204355324667,0.0,True,0.06268686668393536,0.0
0.0,,C,1.0,Cherbourg,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.02821271947802312,0.125,False,0.028212719478023115,0.0
1.0,,Q,1.0,Queenstown,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.030253985132996524,0.06417624521072797,False,0.06268686668393536,0.0
0.0,,S,0.5,Southampton,male,True,man,0.10677269814947424,0.35913546117114853,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
0.0,,S,1.0,Southampton,male,True,man,0.08039045716654732,0.2711736617240512,Third,0.013907073811135498,0.0,True,0.013907073811135496,0.0
0.0,,C,0.6479543292102758,Cherbourg,male,True,man,0.1105415897184638,0.37170143252073384,Third,0.01410226081199354,0.0,True,0.06268686668393536,0.0
0.0,C,Q,0.0,Queenstown,male,True,man,0.20099498737421326,0.5476250314149284,First,0.17566830077223786,0.25,False,0.17566830077223786,0.0
0.0,,S,1.0,Southampton,female,False,woman,0.091697131873516,0.3088715757728072,Third,0.015175789316712773,0.0,True,0.06268686668393536,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.12561715599442205,0.2963056044232219,Second,0.0283021151244161,0.0,False,0.028302115124416098,0.3333333333333333
1.0,D,S,0.0,Southampton,male,True,man,0.8907021444993027,0.4596632319678311,First,0.10257896680493715,0.125,False,0.10257896680493714,0.16666666666666666
0.0,,S,0.5,Southampton,male,True,man,0.20099498737421326,0.6732847449107816,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.0
0.0,,S,1.0,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
0.0,G,S,1.0,Southampton,female,False,woman,0.8605510119473863,0.35913546117114853,Third,0.020421439964772654,0.125,False,0.02042143996477265,0.16666666666666666
0.0,C,S,0.0,Southampton,male,True,man,0.23114611992612974,0.7738125157074642,First,0.05182214872781017,0.0,True,0.06268686668393536,0.0
0.0,,S,1.0,Southampton,male,True,man,0.1105415897184638,0.37170143252073384,Third,0.03142510713814477,0.125,False,0.031425107138144774,0.0
0.0,,S,1.0,Southampton,female,False,woman,0.151999396977349,0.5099271173661725,Third,0.03945217254843175,0.0,False,0.039452172548431745,0.3333333333333333
1.0,,C,1.0,Cherbourg,female,False,woman,0.8605510119473863,0.35913546117114853,Third,0.02975781977681538,0.0,False,0.029757819776815374,0.3333333333333333
1.0,,C,0.0,Cherbourg,female,False,woman,0.24138176409035003,0.37185022227837156,First,0.15458810467956932,0.0,True,0.15458810467956932,0.0
1.0,B,S,0.6479543292102758,Southampton,female,False,woman,0.1105415897184638,0.37170143252073384,First,0.16883675574220638,0.0,True,0.16883675574220638,0.0
1.0,,C,0.0,Cherbourg,female,False,woman,0.1293860475634116,0.4345312892686604,First,1.0,0.0,True,1.0,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.18591942109825502,0.6230208595124404,Second,0.05074862022309094,0.0,False,0.050748620223090936,0.16666666666666666
1.0,,S,1.0,Southampton,male,False,child,0.008781517355745675,0.032420206081930136,Third,0.06126431989431795,0.5,False,0.06268686668393536,0.3333333333333333
0.0,E,S,0.0,Southampton,male,True,man,0.23114611992612974,0.648152802211611,First,0.1554664461834305,0.125,False,0.06268686668393536,0.16666666666666666
0.0,B,S,0.0,Southampton,male,True,man,0.9020088192062714,0.49736114601658704,First,0.0,0.0,True,0.0,0.0
0.0,,Q,1.0,Queenstown,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.01512699256649826,0.06417624521072797,True,0.06268686668393536,0.06014075495841331
0.0,,S,0.5,Southampton,male,True,man,0.13315493913240117,0.4470972606182458,Second,0.02049463509009442,0.0,True,0.020494635090094415,0.0
0.0,,S,0.6479543292102758,Southampton,male,True,man,0.09546602344250556,0.19577783362653933,Third,0.07746484096553545,0.5,False,0.07746484096553544,0.16666666666666666
1.0,,S,1.0,Southampton,male,True,man,0.091697131873516,0.3088715757728072,Third,0.015175789316712773,0.125,False,0.015175789316712771,0.0
1.0,C,S,0.0,Southampton,female,False,woman,0.2537594693400671,0.723548630309123,First,0.29953885119177287,0.0,False,0.2995388511917728,0.16666666666666666
1.0,C,S,0.0,Southampton,female,False,woman,0.1293860475634116,0.4345312892686604,First,0.26473857043479077,0.0,True,0.2647385704347907,0.0
0.0,,S,0.0,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,First,0.06050797026599304,0.0,True,0.060507970265993034,0.0
1.0,,S,1.0,Southampton,male,True,man,0.091697131873516,0.3088715757728072,Third,0.0,0.0,True,0.0,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.151999396977349,0.5099271173661725,Second,0.038061465167318204,0.0,False,0.038061465167318204,0.16666666666666666
0.0,C,C,0.6479543292102758,Cherbourg,male,True,man,0.13692383070139075,0.4596632319678311,First,0.0579705392548385,0.0,False,0.057970539254838485,0.16666666666666666
1.0,D,S,0.0,Southampton,female,False,woman,0.23491501149511929,0.7863784870570495,First,0.152164467689915,0.125,False,0.15216446768991498,0.0
0.0,,S,1.0,Southampton,female,False,woman,0.2047638789432028,0.5601910027645137,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.0
0.0,,S,0.5,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,Second,0.0,0.0,True,0.0,0.0
0.0,,Q,1.0,Queenstown,male,False,child,0.023857083631703916,0.08268409148027142,Third,0.05684821399990475,0.5,False,0.06268686668393536,0.16666666666666666
1.0,,S,0.6479543292102758,Southampton,female,False,woman,0.1293860475634116,0.4345312892686604,Third,0.03952536767375352,0.125,False,0.03952536767375352,0.16666666666666666
0.0,,Q,1.0,Queenstown,male,True,man,0.24245279463309843,0.8115104297562202,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Third,0.01533037742139234,0.0,True,0.015330377421392339,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.057777107752609955,0.19577783362653933,Third,0.018542765081513996,0.06417624521072797,True,0.018542765081513996,0.0
1.0,,S,1.0,Southampton,male,True,man,0.10677269814947424,0.2334757476752953,Third,0.015712553569072387,0.0,True,0.015712553569072387,0.0
0.0,A,S,0.0,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,First,0.05074862022309094,0.0,True,0.050748620223090936,0.0
0.0,,C,1.0,Cherbourg,male,True,man,0.12184826442543248,0.4093993465694898,Third,0.016908073949327897,0.0,True,0.016908073949327893,0.0
1.0,,S,0.6479543292102758,Southampton,male,True,man,0.1105415897184638,0.37170143252073384,Third,0.018542765081513996,0.0,True,0.018542765081513996,0.0
0.0,,S,1.0,Southampton,male,True,man,0.08039045716654732,0.2711736617240512,Third,0.015411575213749286,0.0,True,0.015411575213749286,0.0
1.0,,S,0.6479543292102758,Southampton,male,True,man,0.15576828854633853,0.5224930887157577,Second,0.025374310111545468,0.0,True,0.06268686668393536,0.0
1.0,,Q,1.0,Queenstown,female,False,woman,0.08039045716654732,0.2711736617240512,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.0
1.0,,S,0.0,Southampton,female,False,woman,0.13315493913240117,0.32143754712239253,First,0.15390495017656616,0.0,True,0.06268686668393536,0.0
1.0,B,C,0.0,Cherbourg,female,False,woman,0.10677269814947424,0.2334757476752953,First,0.17777475888549785,0.125,False,0.17777475888549785,0.0
0.0,D,C,0.5,Cherbourg,male,True,man,0.8869332529303131,0.4470972606182458,Second,0.025130326360472917,0.0,True,0.025130326360472913,0.0
0.0,,S,1.0,Southampton,female,False,woman,0.08792824030452644,0.2963056044232219,Third,0.017274049575936725,0.0,True,0.01727404957593672,0.0
0.0,,S,1.0,Southampton,male,True,man,0.12561715599442205,0.2963056044232219,Third,0.015411575213749286,0.0,True,0.015411575213749286,0.0
0.0,,C,1.0,Cherbourg,male,True,man,0.08604379452003165,0.2900226187484292,Third,0.014110458666029578,0.0,True,0.014110458666029575,0.0
0.0,C,S,0.0,Southampton,female,False,child,0.005012625786756115,0.01985423473234481,First,0.29580589980036276,0.06417624521072797,False,0.29580589980036276,0.06014075495841331
1.0,C,S,0.6479543292102758,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,First,0.05953203526170284,0.0,True,0.05953203526170282,0.0
1.0,B,C,0.0,Cherbourg,female,False,woman,0.18591942109825502,0.6230208595124404,First,0.48312842601983264,0.06417624521072797,False,0.4831284260198326,0.16666666666666666
1.0,,Q,0.6479543292102758,Queenstown,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.01512699256649826,0.0,True,0.015126992566498259,0.0
1.0,,Q,1.0,Queenstown,male,True,man,0.24138176409035003,0.37185022227837156,Third,0.045380977699494784,0.25,False,0.04538097769949478,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10677269814947424,0.2334757476752953,Third,0.0,0.0,True,0.0,0.0
1.0,E,Q,0.5,Queenstown,female,False,woman,0.24138176409035003,0.37185022227837156,Second,0.024105594605968193,0.0,True,0.06268686668393536,0.0
1.0,C,S,0.0,Southampton,male,False,child,0.0009422228922473901,0.006282985674792663,First,0.29580589980036276,0.06417624521072797,False,0.29580589980036276,0.06014075495841331
1.0,,C,0.0,Cherbourg,female,False,woman,0.24138176409035003,0.37185022227837156,First,0.21642978772242535,0.0,True,0.21642978772242535,0.0
1.0,C,C,0.0,Cherbourg,female,False,woman,0.061545999321599515,0.20834380497612465,First,0.21255864393440785,0.125,False,0.2125586439344078,0.0
0.0,,C,0.5,Cherbourg,male,True,man,0.8643199035163758,0.37170143252073384,Second,0.0468448802059301,0.125,False,0.06268686668393536,0.0
1.0,E,C,0.0,Cherbourg,female,False,woman,0.14823050540835941,0.37170143252073384,First,0.11111839809247649,0.0,True,0.11111839809247648,0.0
1.0,C,C,0.0,Cherbourg,female,False,woman,0.08792824030452644,0.2963056044232219,First,0.16231419173453318,0.0,True,0.16231419173453318,0.0
1.0,B,C,0.0,Cherbourg,female,False,woman,0.06531489089058908,0.22090977632571,First,0.5121218935012879,0.25,False,0.06268686668393536,0.3333333333333333
0.0,,S,0.5,Southampton,female,False,woman,0.09546602344250556,0.32143754712239253,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.16666666666666666
0.0,,S,1.0,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Third,0.015411575213749286,0.0,True,0.015411575213749286,0.0
0.0,,S,0.5,Southampton,male,True,man,0.1972260958052237,0.5350590600653431,Second,0.05123658772523604,0.125,False,0.05123658772523604,0.16666666666666666
1.0,,S,1.0,Southampton,female,False,woman,0.13315493913240117,0.32143754712239253,Third,0.01533037742139234,0.0,True,0.015330377421392339,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.08792824030452644,0.2963056044232219,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.0
0.0,,S,0.5,Southampton,male,True,man,0.9547733011721252,0.6732847449107816,Second,0.02732618012012589,0.06417624521072797,True,0.027326180120125887,0.0
1.0,C,S,0.0,Southampton,female,False,woman,0.151999396977349,0.38426740387031916,First,0.32179836714362564,0.0,False,0.32179836714362564,0.3333333333333333
1.0,E,C,0.0,Cherbourg,female,False,woman,0.9020088192062714,0.49736114601658704,First,0.2625265161540666,0.125,False,0.2625265161540666,0.16666666666666666
0.0,,S,1.0,Southampton,male,True,man,0.08039045716654732,0.2711736617240512,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
0.0,,S,1.0,Southampton,male,True,man,0.09923491501149512,0.33400351847197784,Third,0.015411575213749286,0.0,True,0.015411575213749286,0.06014075495841331
1.0,,Q,0.5,Queenstown,female,False,woman,0.14823050540835941,0.37170143252073384,Second,0.024105594605968193,0.0,True,0.024105594605968193,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.08039045716654732,0.2711736617240512,Second,0.056604230248832196,0.125,False,0.056604230248832196,0.16666666666666666
1.0,C,C,0.0,Cherbourg,female,False,woman,0.13315493913240117,0.4470972606182458,First,0.26473857043479077,0.0,True,0.2647385704347907,0.0
0.0,,S,1.0,Southampton,male,True,man,0.2273772283571402,0.7612465443578789,Third,0.012174789178520374,0.0,True,0.012174789178520372,0.0
1.0,D,S,0.5,Southampton,female,False,woman,0.8869332529303131,0.4470972606182458,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
1.0,,S,1.0,Southampton,female,False,woman,0.11431048128745336,0.38426740387031916,Third,0.04006213192611313,0.125,False,0.04006213192611313,0.16666666666666666
1.0,B,C,0.0,Cherbourg,female,False,woman,0.811555421550522,0.19577783362653933,First,0.11316786160148594,0.0,False,0.11316786160148591,0.16666666666666666
1.0,,Q,1.0,Queenstown,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.045380977699494784,0.25,False,0.04538097769949478,0.0
0.0,C,S,0.0,Southampton,male,True,man,0.2066483247276976,0.5664739884393064,First,0.05562829524454199,0.0,True,0.055628295244541985,0.0
0.0,C,S,0.0,Southampton,male,True,man,0.1406927222703803,0.4722292033174164,First,0.29953885119177287,0.0,False,0.2995388511917728,0.16666666666666666
0.0,,S,1.0,Southampton,male,True,man,0.057777107752609955,0.19577783362653933,Third,0.03513366015444758,0.25,False,0.03513366015444757,0.0
1.0,,S,0.0,Southampton,female,False,woman,0.24138176409035003,0.37185022227837156,First,0.2608674266467733,0.125,False,0.06268686668393536,0.0
0.0,C,S,0.0,Southampton,male,True,man,0.10677269814947424,0.35913546117114853,First,0.129994542571456,0.06417624521072797,False,0.12999454257145598,0.0
1.0,E,C,0.0,Cherbourg,female,False,woman,0.151999396977349,0.5099271173661725,First,0.2625265161540666,0.0,True,0.2625265161540666,0.0
1.0,,S,1.0,Southampton,male,True,man,0.9208532770512192,0.5601910027645137,Third,0.015712553569072387,0.0,True,0.015712553569072387,0.0
0.0,,S,0.0,Southampton,male,True,man,0.16707496325330723,0.5601910027645137,First,0.06929138530460494,0.0,True,0.06268686668393536,0.0
1.0,F,S,0.5,Southampton,male,False,child,0.7587909395846681,0.01985423473234481,Second,0.05074862022309094,0.125,False,0.050748620223090936,0.16666666666666666
1.0,C,S,0.6479543292102758,Southampton,female,False,woman,0.8417065541024384,0.2963056044232219,First,0.5133418122566507,0.06417624521072797,False,0.5133418122566507,0.3333333333333333
0.0,,S,0.5,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,S,0.5,Southampton,male,True,man,0.091697131873516,0.3088715757728072,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,S,0.5,Southampton,male,True,man,0.8869332529303131,0.4470972606182458,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
1.0,F,S,0.5,Southampton,female,False,woman,0.08792824030452644,0.2963056044232219,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
1.0,,S,0.5,Southampton,female,False,woman,0.9020088192062714,0.49736114601658704,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
1.0,,S,1.0,Southampton,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.03142510713814477,0.125,False,0.031425107138144774,0.0
1.0,,S,1.0,Southampton,male,False,child,0.7625598311536577,0.032420206081930136,Third,0.031034733136428693,0.125,False,0.031034733136428686,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.15576828854633853,0.5224930887157577,Third,0.016908073949327897,0.0,True,0.016908073949327893,0.0
0.0,,S,1.0,Southampton,male,True,man,0.08415934873553688,0.2837396330736366,Third,0.018006000829154382,0.0,True,0.01800600082915438,0.0
0.0,C,S,0.0,Southampton,male,True,man,0.24138176409035003,0.37185022227837156,First,0.06831545030031473,0.0,True,0.06268686668393536,0.06014075495841331
0.0,,C,1.0,Cherbourg,male,False,child,0.054008216183620394,0.18321186227695402,Third,0.014110458666029578,0.125,False,0.06268686668393536,0.16666666666666666
0.0,,S,1.0,Southampton,male,True,man,0.845475445671428,0.3088715757728072,Third,0.03474328615273149,0.125,False,0.06268686668393536,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Third,0.018542765081513996,0.0,True,0.018542765081513996,0.0
1.0,E,S,0.0,Southampton,female,False,woman,0.08039045716654732,0.2711736617240512,First,0.10735285047192314,0.0,False,0.10735285047192313,0.16666666666666666
0.0,,S,0.5,Southampton,female,False,woman,0.1406927222703803,0.4722292033174164,Second,0.025374310111545468,0.06417624521072797,True,0.025374310111545468,0.0
0.0,,S,1.0,Southampton,male,True,man,0.9020088192062714,0.49736114601658704,Third,0.054457173239393725,0.125,False,0.05445717323939373,0.6666666666666666
0.0,,C,0.5,Cherbourg,male,True,man,0.10677269814947424,0.35913546117114853,Second,0.054107398133856136,0.125,False,0.05410739813385612,0.0
0.0,,C,1.0,Cherbourg,female,False,woman,0.2047638789432028,0.5601910027645137,Third,0.02821271947802312,0.0,False,0.028212719478023115,0.16666666666666666
0.0,,S,0.6479543292102758,Southampton,male,True,man,0.1293860475634116,0.4345312892686604,Third,0.013760683560491965,0.06417624521072797,True,0.06268686668393536,0.06014075495841331
0.0,,S,1.0,Southampton,male,True,man,0.8643199035163758,0.37170143252073384,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
1.0,D,C,0.0,Cherbourg,female,False,woman,0.22360833678815062,0.7486805730082936,First,0.14687821814567664,0.125,False,0.14687821814567664,0.0
1.0,,C,1.0,Cherbourg,female,False,woman,0.24138176409035003,0.37185022227837156,Third,0.014110458666029578,0.0,True,0.014110458666029575,0.0
1.0,B,C,0.0,Cherbourg,female,False,woman,0.08792824030452644,0.2963056044232219,First,0.13526459159462315,0.0,True,0.13526459159462315,0.0
1.0,E,C,0.0,Cherbourg,male,True,man,0.091697131873516,0.3088715757728072,First,0.10821499145471311,0.125,False,0.1082149914547131,0.0
0.0,,S,1.0,Southampton,male,True,man,0.06531489089058908,0.22090977632571,Third,0.012678957201736698,0.125,False,0.012678957201736696,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10677269814947424,0.2334757476752953,Third,0.015712553569072387,0.06417624521072797,True,0.015712553569072387,0.0
0.0,,C,0.0,Cherbourg,male,True,man,0.08039045716654732,0.2711736617240512,First,0.26473857043479077,0.0,True,0.2647385704347907,0.0
0.0,,S,1.0,Southampton,female,False,child,0.008781517355745675,0.032420206081930136,Third,0.04113566043083236,0.06417624521072797,False,0.04113566043083236,0.16666666666666666
1.0,,C,0.0,Cherbourg,female,False,woman,0.24138176409035003,0.37185022227837156,First,0.16038672010106003,0.125,False,0.16038672010106003,0.0
1.0,,S,1.0,Southampton,female,False,woman,0.08039045716654732,0.2711736617240512,Third,0.01415105756220805,0.0,True,0.014151057562208049,0.0
0.0,C,C,0.6479543292102758,Cherbourg,male,True,man,0.09923491501149512,0.33400351847197784,First,0.41282050681475896,0.0,False,0.41282050681475896,0.3333333333333333
0.0,,C,1.0,Cherbourg,male,True,man,0.8266309878264801,0.24604171902488062,Third,0.007831878409428937,0.0,True,0.007831878409428937,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10677269814947424,0.2334757476752953,Third,0.015175789316712773,0.0,True,0.015175789316712771,0.0
1.0,,C,0.0,Cherbourg,female,False,woman,0.9095466023442506,0.5224930887157577,First,0.44409922370226024,0.0,True,0.4440992237022602,0.0
1.0,,C,1.0,Cherbourg,female,False,child,0.0012437342177665546,0.007288263382759488,Third,0.030725752114070404,0.0,False,0.030725752114070404,0.3333333333333333
0.0,,S,1.0,Southampton,male,True,man,0.8718576866543549,0.39683337521990447,Third,0.015468569817999833,0.0,True,0.015468569817999833,0.06014075495841331
1.0,,S,0.0,Southampton,female,False,woman,0.1293860475634116,0.4345312892686604,First,0.10149724044618189,0.125,False,0.10149724044618187,0.0
0.0,,S,0.5,Southampton,male,True,man,0.06531489089058908,0.22090977632571,Second,0.1434624456306609,0.06417624521072797,True,0.1434624456306609,0.0
0.0,,S,1.0,Southampton,male,False,child,0.0012437342177665546,0.007288263382759488,Third,0.09154270340242172,0.625,False,0.09154270340242172,0.3333333333333333
1.0,,S,0.5,Southampton,female,False,woman,0.17084385482229678,0.4470972606182458,Second,0.025374310111545468,0.0,True,0.025374310111545468,0.0
0.0,,Q,1.0,Queenstown,male,True,man,0.24138176409035003,0.37185022227837156,Third,0.01508639367031979,0.0,True,0.015086393670319786,0.0
1.0,,C,0.5,Cherbourg,female,False,woman,0.8153243131195115,0.20834380497612465,Second,0.02342244010296505,0.0,True,0.023422440102965045,0.0
1.0,B,S,0.0,Southampton,male,True,man,0.13315493913240117,0.4470972606182458,First,0.23422440102965048,0.125,False,0.23422440102965048,0.3333333333333333
1.0,,S,1.0,Southampton,male,True,man,0.07662156559755776,0.2586076903744659,Third,0.015216388212891244,0.0,True,0.06268686668393536,0.0
0.0,,S,1.0,Southampton,male,True,man,0.10300380658048468,0.34656948982156316,Third,0.015468569817999833,0.25,False,0.06268686668393536,0.0
